pb size, init time, reach time, representation time, LNF time, connectivity time, searching time, total time, nodes expanded, plan length
33, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.04, 16, 17
33, 0.0, 0.0, 0.0, 0.01, 0.01, 0.0, 0.02, 8, 8
33, 0.0, 0.0, 0.0, 0.02, 0.01, 0.0, 0.03, 10, 10
33, 0.0, 0.0, 0.0, 0.01, 0.02, 0.0, 0.03, 15, 15
33, 0.0, 0.0, 0.0, 0.02, 0.01, 0.0, 0.03, 13, 13
33, 0.0, 0.0, 0.0, 0.02, 0.01, 0.0, 0.03, 9, 9
33, 0.0, 0.0, 0.0, 0.01, 0.02, 0.0, 0.03, 12, 12
33, 0.0, 0.0, 0.0, 0.02, 0.01, 0.01, 0.04, 11, 11
34, 0.0, 0.0, 0.0, 0.02, 0.01, 0.0, 0.03, 12, 12
34, 0.0, 0.0, 0.0, 0.02, 0.01, 0.0, 0.03, 12, 12
34, 0.0, 0.0, 0.0, 0.02, 0.01, 0.01, 0.04, 13, 14
34, 0.0, 0.0, 0.0, 0.02, 0.01, 0.01, 0.04, 13, 14
34, 0.0, 0.0, 0.0, 0.01, 0.01, 0.0, 0.02, 10, 10
34, 0.0, 0.0, 0.0, 0.02, 0.0, 0.01, 0.03, 14, 13
34, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.04, 12, 12
34, 0.0, 0.0, 0.0, 0.02, 0.0, 0.03, 0.05, 12, 13
34, 0.0, 0.0, 0.0, 0.02, 0.0, 0.01, 0.03, 13, 11
34, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.04, 12, 13
35, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.02, 14, 13
35, 0.0, 0.0, 0.0, 0.02, 0.01, 0.0, 0.03, 10, 9
35, 0.0, 0.0, 0.0, 0.02, 0.01, 0.0, 0.03, 13, 11
35, 0.0, 0.0, 0.0, 0.02, 0.0, 0.01, 0.03, 14, 14
35, 0.0, 0.0, 0.0, 0.02, 0.01, 0.01, 0.04, 13, 12
35, 0.0, 0.0, 0.0, 0.02, 0.01, 0.0, 0.03, 5, 5
35, 0.0, 0.0, 0.0, 0.02, 0.01, 0.0, 0.03, 5, 5
35, 0.0, 0.0, 0.0, 0.02, 0.01, 0.01, 0.04, 12, 15
35, 0.0, 0.0, 0.0, 0.02, 0.01, 0.01, 0.04, 13, 14
35, 0.0, 0.0, 0.0, 0.02, 0.01, 0.0, 0.03, 5, 5
36, 0.0, 0.0, 0.0, 0.02, 0.01, 0.01, 0.04, 10, 10
36, 0.0, 0.0, 0.0, 0.02, 0.01, 0.0, 0.03, 16, 15
36, 0.0, 0.0, 0.0, 0.02, 0.01, 0.0, 0.03, 9, 9
36, 0.0, 0.0, 0.0, 0.02, 0.01, 0.01, 0.04, 14, 11
36, 0.0, 0.0, 0.0, 0.02, 0.01, 0.01, 0.04, 10, 12
36, 0.0, 0.0, 0.0, 0.02, 0.01, 0.01, 0.04, 16, 15
36, 0.0, 0.0, 0.0, 0.02, 0.0, 0.01, 0.03, 10, 12
36, 0.0, 0.0, 0.0, 0.03, 0.0, 0.01, 0.04, 7, 7
36, 0.0, 0.0, 0.0, 0.02, 0.01, 0.0, 0.03, 9, 9
36, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.04, 15, 16
37, 0.0, 0.0, 0.0, 0.02, 0.01, 0.01, 0.04, 15, 15
37, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.04, 10, 11
37, 0.0, 0.0, 0.0, 0.02, 0.01, 0.01, 0.04, 10, 10
37, 0.0, 0.0, 0.0, 0.03, 0.0, 0.01, 0.04, 7, 8
37, 0.0, 0.0, 0.0, 0.03, 0.0, 0.01, 0.04, 11, 11
37, 0.0, 0.0, 0.0, 0.02, 0.01, 0.01, 0.04, 7, 7
37, 0.0, 0.0, 0.0, 0.02, 0.02, 0.01, 0.05, 12, 13
37, 0.0, 0.0, 0.0, 0.03, 0.0, 0.01, 0.04, 15, 15
37, 0.0, 0.0, 0.0, 0.02, 0.01, 0.01, 0.04, 15, 15
37, 0.0, 0.0, 0.0, 0.02, 0.01, 0.02, 0.05, 14, 15
38, 0.0, 0.0, 0.0, 0.02, 0.02, 0.0, 0.04, 9, 9
38, 0.0, 0.0, 0.0, 0.02, 0.01, 0.01, 0.04, 10, 10
38, 0.0, 0.0, 0.0, 0.03, 0.0, 0.01, 0.04, 14, 14
38, 0.0, 0.0, 0.0, 0.03, 0.0, 0.0, 0.03, 10, 10
38, 0.0, 0.0, 0.0, 0.03, 0.01, 0.0, 0.04, 13, 13
38, 0.0, 0.0, 0.0, 0.02, 0.01, 0.01, 0.04, 12, 12
38, 0.0, 0.0, 0.0, 0.03, 0.0, 0.01, 0.04, 13, 12
38, 0.0, 0.0, 0.0, 0.03, 0.0, 0.01, 0.04, 10, 12
38, 0.0, 0.0, 0.0, 0.03, 0.01, 0.0, 0.04, 13, 10
38, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 12, 12
39, 0.0, 0.0, 0.0, 0.03, 0.0, 0.01, 0.04, 10, 10
39, 0.0, 0.0, 0.0, 0.02, 0.01, 0.02, 0.05, 14, 14
39, 0.0, 0.0, 0.0, 0.02, 0.02, 0.01, 0.05, 13, 13
39, 0.0, 0.0, 0.0, 0.03, 0.0, 0.02, 0.05, 14, 14
39, 0.0, 0.0, 0.0, 0.03, 0.0, 0.01, 0.04, 15, 15
39, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 14, 11
39, 0.0, 0.0, 0.0, 0.02, 0.01, 0.01, 0.04, 9, 8
39, 0.0, 0.0, 0.0, 0.03, 0.0, 0.01, 0.04, 15, 15
39, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 14, 14
39, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 14, 11
40, 0.0, 0.0, 0.0, 0.03, 0.01, 0.02, 0.06, 13, 14
40, 0.0, 0.0, 0.0, 0.03, 0.01, 0.0, 0.04, 10, 10
40, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 14, 12
40, 0.0, 0.0, 0.0, 0.02, 0.02, 0.0, 0.04, 8, 8
40, 0.0, 0.0, 0.0, 0.03, 0.0, 0.01, 0.04, 12, 12
40, 0.0, 0.0, 0.0, 0.03, 0.01, 0.0, 0.04, 8, 8
40, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 10, 10
40, 0.0, 0.0, 0.0, 0.03, 0.0, 0.03, 0.06, 16, 17
40, 0.0, 0.0, 0.0, 0.03, 0.01, 0.0, 0.04, 14, 14
40, 0.0, 0.0, 0.0, 0.02, 0.02, 0.0, 0.04, 8, 8
41, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 14, 14
41, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.04, 13, 13
41, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 11, 11
41, 0.0, 0.0, 0.0, 0.03, 0.01, 0.0, 0.04, 9, 9
41, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 11, 11
41, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 8, 8
41, 0.0, 0.0, 0.0, 0.03, 0.0, 0.01, 0.04, 8, 8
41, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 9, 8
41, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 8, 8
41, 0.0, 0.0, 0.0, 0.03, 0.01, 0.0, 0.04, 9, 8
42, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 12, 12
42, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 14, 14
42, 0.0, 0.0, 0.0, 0.03, 0.01, 0.02, 0.06, 13, 15
42, 0.0, 0.0, 0.0, 0.03, 0.01, 0.0, 0.04, 10, 10
42, 0.0, 0.0, 0.0, 0.03, 0.0, 0.01, 0.04, 14, 14
42, 0.0, 0.0, 0.0, 0.03, 0.01, 0.02, 0.06, 15, 14
42, 0.0, 0.0, 0.0, 0.03, 0.01, 0.02, 0.06, 10, 10
42, 0.0, 0.0, 0.0, 0.03, 0.01, 0.0, 0.04, 7, 7
42, 0.0, 0.0, 0.0, 0.02, 0.02, 0.0, 0.04, 7, 7
42, 0.0, 0.0, 0.0, 0.02, 0.01, 0.01, 0.04, 12, 12
43, 0.0, 0.0, 0.0, 0.04, 0.01, 0.01, 0.06, 11, 11
43, 0.0, 0.0, 0.0, 0.02, 0.02, 0.01, 0.05, 13, 11
43, 0.0, 0.0, 0.01, 0.03, 0.0, 0.01, 0.05, 14, 14
43, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 11, 9
43, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 11, 11
43, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 11, 11
43, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 11, 11
43, 0.0, 0.0, 0.0, 0.03, 0.01, 0.02, 0.06, 12, 13
43, 0.0, 0.0, 0.0, 0.03, 0.02, 0.01, 0.06, 14, 14
43, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 11, 11
44, 0.0, 0.0, 0.0, 0.04, 0.0, 0.02, 0.06, 13, 13
44, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 10, 10
44, 0.0, 0.0, 0.0, 0.04, 0.01, 0.01, 0.06, 10, 10
44, 0.0, 0.0, 0.0, 0.03, 0.0, 0.01, 0.04, 7, 7
44, 0.0, 0.0, 0.01, 0.02, 0.01, 0.01, 0.05, 14, 14
44, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 8, 8
44, 0.0, 0.0, 0.0, 0.03, 0.01, 0.02, 0.06, 12, 12
44, 0.0, 0.0, 0.01, 0.03, 0.0, 0.01, 0.05, 13, 12
44, 0.0, 0.0, 0.0, 0.03, 0.01, 0.0, 0.04, 7, 7
44, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 10, 10
45, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 13, 13
45, 0.0, 0.0, 0.0, 0.03, 0.02, 0.0, 0.05, 6, 6
45, 0.0, 0.0, 0.0, 0.04, 0.01, 0.01, 0.06, 14, 12
45, 0.0, 0.0, 0.01, 0.03, 0.01, 0.01, 0.06, 14, 12
45, 0.0, 0.0, 0.0, 0.04, 0.01, 0.01, 0.06, 13, 13
45, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 11, 11
45, 0.0, 0.0, 0.01, 0.02, 0.02, 0.01, 0.06, 12, 11
45, 0.0, 0.0, 0.0, 0.04, 0.01, 0.01, 0.06, 9, 10
45, 0.0, 0.0, 0.0, 0.03, 0.02, 0.0, 0.05, 8, 8
45, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 14, 12
46, 0.0, 0.0, 0.0, 0.04, 0.01, 0.01, 0.06, 11, 10
46, 0.0, 0.0, 0.0, 0.03, 0.02, 0.0, 0.05, 8, 8
46, 0.0, 0.0, 0.0, 0.03, 0.02, 0.01, 0.06, 11, 11
46, 0.0, 0.0, 0.0, 0.03, 0.02, 0.0, 0.05, 11, 11
46, 0.0, 0.0, 0.01, 0.03, 0.02, 0.01, 0.07, 11, 11
46, 0.0, 0.0, 0.0, 0.03, 0.02, 0.0, 0.05, 11, 11
46, 0.0, 0.0, 0.0, 0.03, 0.01, 0.01, 0.05, 11, 11
46, 0.0, 0.0, 0.0, 0.04, 0.01, 0.01, 0.06, 16, 16
46, 0.0, 0.0, 0.0, 0.04, 0.01, 0.0, 0.05, 7, 7
46, 0.0, 0.0, 0.01, 0.03, 0.01, 0.01, 0.06, 13, 10
47, 0.0, 0.0, 0.0, 0.04, 0.02, 0.0, 0.06, 8, 8
47, 0.0, 0.0, 0.01, 0.03, 0.01, 0.0, 0.05, 10, 10
47, 0.0, 0.0, 0.0, 0.03, 0.01, 0.02, 0.06, 15, 15
47, 0.0, 0.0, 0.0, 0.04, 0.01, 0.01, 0.06, 11, 12
47, 0.0, 0.0, 0.0, 0.04, 0.01, 0.01, 0.06, 12, 10
47, 0.0, 0.0, 0.0, 0.03, 0.01, 0.02, 0.06, 11, 12
47, 0.0, 0.0, 0.0, 0.04, 0.01, 0.01, 0.06, 15, 15
47, 0.0, 0.0, 0.0, 0.04, 0.01, 0.01, 0.06, 16, 16
47, 0.0, 0.0, 0.0, 0.03, 0.02, 0.01, 0.06, 12, 13
47, 0.0, 0.0, 0.0, 0.04, 0.01, 0.01, 0.06, 9, 10
48, 0.0, 0.0, 0.01, 0.03, 0.01, 0.02, 0.07, 15, 16
48, 0.0, 0.0, 0.0, 0.04, 0.02, 0.0, 0.06, 12, 12
48, 0.0, 0.0, 0.0, 0.04, 0.02, 0.02, 0.08, 14, 13
48, 0.0, 0.0, 0.0, 0.03, 0.02, 0.01, 0.06, 9, 9
48, 0.0, 0.0, 0.01, 0.03, 0.01, 0.01, 0.06, 13, 13
48, 0.0, 0.0, 0.0, 0.04, 0.02, 0.0, 0.06, 7, 7
48, 0.0, 0.0, 0.01, 0.03, 0.01, 0.02, 0.07, 12, 13
48, 0.0, 0.0, 0.0, 0.04, 0.01, 0.02, 0.07, 13, 13
48, 0.0, 0.0, 0.01, 0.03, 0.01, 0.02, 0.07, 11, 12
48, 0.0, 0.0, 0.01, 0.03, 0.01, 0.02, 0.07, 15, 16
49, 0.0, 0.0, 0.0, 0.04, 0.02, 0.02, 0.08, 11, 11
49, 0.0, 0.0, 0.0, 0.04, 0.01, 0.02, 0.07, 11, 11
49, 0.0, 0.0, 0.01, 0.04, 0.01, 0.01, 0.07, 10, 10
49, 0.0, 0.0, 0.0, 0.04, 0.01, 0.01, 0.06, 8, 8
49, 0.0, 0.0, 0.01, 0.02, 0.02, 0.01, 0.06, 10, 10
49, 0.0, 0.0, 0.0, 0.04, 0.02, 0.01, 0.07, 9, 9
49, 0.0, 0.0, 0.01, 0.03, 0.02, 0.01, 0.07, 14, 14
49, 0.0, 0.0, 0.0, 0.04, 0.01, 0.02, 0.07, 11, 11
49, 0.0, 0.0, 0.01, 0.03, 0.02, 0.0, 0.06, 10, 10
49, 0.0, 0.0, 0.0, 0.05, 0.0, 0.01, 0.06, 8, 8
50, 0.0, 0.0, 0.0, 0.04, 0.02, 0.01, 0.07, 15, 15
50, 0.0, 0.0, 0.0, 0.04, 0.01, 0.03, 0.08, 13, 12
50, 0.0, 0.0, 0.0, 0.05, 0.01, 0.01, 0.07, 15, 15
50, 0.0, 0.0, 0.0, 0.05, 0.01, 0.01, 0.07, 15, 15
50, 0.0, 0.0, 0.0, 0.05, 0.01, 0.02, 0.08, 13, 12
50, 0.0, 0.0, 0.0, 0.04, 0.01, 0.02, 0.07, 14, 13
50, 0.0, 0.0, 0.0, 0.04, 0.01, 0.02, 0.07, 12, 13
50, 0.0, 0.0, 0.0, 0.05, 0.01, 0.01, 0.07, 14, 14
50, 0.0, 0.0, 0.01, 0.03, 0.02, 0.03, 0.09, 16, 17
50, 0.0, 0.0, 0.0, 0.04, 0.02, 0.02, 0.08, 15, 12
51, 0.0, 0.0, 0.0, 0.05, 0.01, 0.02, 0.08, 16, 14
51, 0.0, 0.0, 0.01, 0.03, 0.02, 0.02, 0.08, 12, 13
51, 0.0, 0.0, 0.01, 0.03, 0.01, 0.01, 0.06, 11, 11
51, 0.0, 0.0, 0.0, 0.05, 0.01, 0.02, 0.08, 10, 10
51, 0.0, 0.0, 0.0, 0.05, 0.02, 0.02, 0.09, 10, 10
51, 0.0, 0.0, 0.0, 0.05, 0.01, 0.02, 0.08, 10, 10
51, 0.0, 0.0, 0.0, 0.04, 0.02, 0.01, 0.07, 13, 13
51, 0.0, 0.0, 0.0, 0.04, 0.02, 0.01, 0.07, 11, 11
51, 0.0, 0.0, 0.0, 0.05, 0.01, 0.01, 0.07, 15, 15
51, 0.0, 0.0, 0.01, 0.04, 0.02, 0.01, 0.08, 13, 12
52, 0.0, 0.0, 0.01, 0.04, 0.03, 0.0, 0.08, 8, 8
52, 0.0, 0.0, 0.01, 0.04, 0.02, 0.02, 0.09, 15, 12
52, 0.0, 0.0, 0.0, 0.05, 0.01, 0.02, 0.08, 14, 14
52, 0.0, 0.0, 0.0, 0.04, 0.01, 0.03, 0.08, 10, 10
52, 0.0, 0.0, 0.0, 0.05, 0.0, 0.01, 0.06, 8, 8
52, 0.0, 0.0, 0.0, 0.05, 0.02, 0.03, 0.1, 12, 13
52, 0.0, 0.0, 0.01, 0.06, 0.01, 0.02, 0.1, 8, 8
52, 0.0, 0.0, 0.0, 0.05, 0.02, 0.03, 0.1, 12, 12
52, 0.0, 0.0, 0.0, 0.05, 0.01, 0.01, 0.07, 10, 10
52, 0.0, 0.0, 0.01, 0.04, 0.03, 0.03, 0.11, 15, 12
53, 0.0, 0.0, 0.01, 0.04, 0.01, 0.03, 0.09, 12, 12
53, 0.0, 0.0, 0.01, 0.05, 0.03, 0.02, 0.11, 11, 10
53, 0.0, 0.0, 0.0, 0.05, 0.01, 0.02, 0.08, 9, 9
53, 0.0, 0.0, 0.01, 0.04, 0.02, 0.01, 0.08, 11, 11
53, 0.0, 0.0, 0.0, 0.04, 0.02, 0.02, 0.08, 12, 12
53, 0.0, 0.0, 0.0, 0.04, 0.02, 0.01, 0.07, 11, 11
53, 0.0, 0.0, 0.01, 0.04, 0.02, 0.02, 0.09, 12, 12
53, 0.0, 0.0, 0.0, 0.05, 0.03, 0.02, 0.1, 12, 11
53, 0.0, 0.0, 0.0, 0.05, 0.02, 0.01, 0.08, 14, 13
53, 0.0, 0.0, 0.0, 0.05, 0.02, 0.01, 0.08, 11, 11
54, 0.0, 0.0, 0.0, 0.05, 0.02, 0.03, 0.1, 15, 15
54, 0.0, 0.0, 0.01, 0.05, 0.02, 0.03, 0.11, 15, 13
54, 0.0, 0.0, 0.0, 0.06, 0.02, 0.04, 0.12, 13, 14
54, 0.0, 0.0, 0.0, 0.05, 0.02, 0.02, 0.09, 16, 16
54, 0.0, 0.0, 0.0, 0.05, 0.01, 0.01, 0.07, 10, 10
54, 0.0, 0.0, 0.0, 0.04, 0.03, 0.01, 0.08, 10, 10
54, 0.0, 0.0, 0.0, 0.05, 0.01, 0.02, 0.08, 11, 11
54, 0.0, 0.0, 0.0, 0.06, 0.01, 0.02, 0.09, 10, 10
54, 0.0, 0.0, 0.01, 0.05, 0.02, 0.02, 0.1, 10, 10
54, 0.0, 0.0, 0.0, 0.06, 0.01, 0.02, 0.09, 13, 13
55, 0.0, 0.0, 0.0, 0.06, 0.01, 0.02, 0.09, 13, 13
55, 0.0, 0.0, 0.01, 0.05, 0.02, 0.01, 0.09, 11, 11
55, 0.0, 0.0, 0.01, 0.05, 0.02, 0.03, 0.11, 13, 13
55, 0.0, 0.0, 0.01, 0.04, 0.02, 0.01, 0.08, 9, 9
55, 0.0, 0.0, 0.01, 0.05, 0.01, 0.04, 0.11, 17, 14
55, 0.0, 0.0, 0.0, 0.05, 0.02, 0.02, 0.09, 17, 17
55, 0.0, 0.0, 0.01, 0.05, 0.02, 0.04, 0.12, 15, 16
55, 0.0, 0.0, 0.01, 0.05, 0.02, 0.02, 0.1, 15, 15
55, 0.0, 0.0, 0.0, 0.06, 0.01, 0.05, 0.12, 14, 13
55, 0.0, 0.0, 0.01, 0.05, 0.02, 0.0, 0.08, 9, 9
56, 0.0, 0.0, 0.01, 0.05, 0.03, 0.02, 0.11, 11, 9
56, 0.0, 0.0, 0.01, 0.06, 0.03, 0.01, 0.11, 10, 10
56, 0.0, 0.0, 0.0, 0.06, 0.01, 0.02, 0.09, 13, 12
56, 0.0, 0.0, 0.01, 0.05, 0.01, 0.01, 0.08, 6, 7
56, 0.0, 0.0, 0.0, 0.05, 0.02, 0.01, 0.08, 10, 10
56, 0.0, 0.0, 0.0, 0.05, 0.02, 0.02, 0.09, 15, 14
56, 0.0, 0.0, 0.01, 0.05, 0.01, 0.04, 0.11, 11, 11
56, 0.0, 0.0, 0.01, 0.05, 0.02, 0.02, 0.1, 15, 14
56, 0.0, 0.0, 0.01, 0.05, 0.0, 0.02, 0.08, 15, 15
56, 0.0, 0.0, 0.01, 0.05, 0.02, 0.01, 0.09, 13, 13
57, 0.0, 0.0, 0.01, 0.05, 0.02, 0.02, 0.1, 12, 12
57, 0.0, 0.0, 0.0, 0.06, 0.03, 0.02, 0.11, 8, 9
57, 0.0, 0.0, 0.01, 0.05, 0.02, 0.02, 0.1, 10, 7
57, 0.0, 0.0, 0.0, 0.05, 0.02, 0.02, 0.09, 15, 15
57, 0.0, 0.0, 0.0, 0.06, 0.02, 0.03, 0.11, 14, 15
57, 0.0, 0.0, 0.0, 0.06, 0.02, 0.01, 0.09, 10, 7
57, 0.0, 0.0, 0.0, 0.07, 0.02, 0.04, 0.13, 14, 15
57, 0.0, 0.0, 0.01, 0.05, 0.02, 0.02, 0.1, 13, 13
57, 0.0, 0.0, 0.0, 0.06, 0.02, 0.04, 0.12, 16, 14
57, 0.0, 0.0, 0.01, 0.05, 0.02, 0.02, 0.1, 13, 13
58, 0.0, 0.0, 0.0, 0.06, 0.02, 0.03, 0.11, 11, 11
58, 0.0, 0.0, 0.0, 0.06, 0.02, 0.04, 0.12, 12, 12
58, 0.0, 0.0, 0.01, 0.05, 0.02, 0.01, 0.09, 8, 8
58, 0.0, 0.0, 0.0, 0.06, 0.02, 0.0, 0.08, 9, 9
58, 0.0, 0.0, 0.0, 0.06, 0.02, 0.02, 0.1, 11, 11
58, 0.0, 0.0, 0.0, 0.06, 0.02, 0.02, 0.1, 9, 9
58, 0.0, 0.0, 0.01, 0.06, 0.02, 0.02, 0.11, 9, 9
58, 0.0, 0.0, 0.01, 0.06, 0.02, 0.04, 0.13, 13, 14
58, 0.0, 0.0, 0.01, 0.05, 0.02, 0.02, 0.1, 12, 12
58, 0.0, 0.0, 0.0, 0.06, 0.03, 0.04, 0.13, 13, 14
59, 0.0, 0.0, 0.01, 0.05, 0.02, 0.04, 0.12, 13, 12
59, 0.0, 0.0, 0.0, 0.06, 0.02, 0.05, 0.13, 13, 14
59, 0.0, 0.0, 0.01, 0.05, 0.02, 0.04, 0.12, 13, 14
59, 0.0, 0.0, 0.0, 0.06, 0.02, 0.04, 0.12, 12, 11
59, 0.0, 0.0, 0.01, 0.05, 0.02, 0.04, 0.12, 13, 12
59, 0.0, 0.0, 0.01, 0.07, 0.02, 0.04, 0.14, 13, 13
59, 0.0, 0.0, 0.01, 0.06, 0.02, 0.04, 0.13, 9, 10
59, 0.0, 0.0, 0.01, 0.06, 0.03, 0.04, 0.14, 12, 11
59, 0.0, 0.0, 0.01, 0.07, 0.02, 0.06, 0.16, 14, 15
59, 0.0, 0.0, 0.01, 0.07, 0.02, 0.05, 0.15, 14, 15
60, 0.0, 0.0, 0.0, 0.06, 0.02, 0.02, 0.1, 9, 9
60, 0.0, 0.0, 0.01, 0.06, 0.02, 0.01, 0.1, 6, 6
60, 0.0, 0.0, 0.01, 0.06, 0.01, 0.08, 0.16, 15, 16
60, 0.0, 0.0, 0.01, 0.06, 0.03, 0.01, 0.11, 16, 16
60, 0.0, 0.0, 0.0, 0.06, 0.02, 0.03, 0.11, 12, 12
60, 0.0, 0.0, 0.01, 0.06, 0.01, 0.02, 0.1, 12, 12
60, 0.0, 0.0, 0.0, 0.06, 0.02, 0.04, 0.12, 12, 12
60, 0.0, 0.0, 0.01, 0.06, 0.02, 0.04, 0.13, 13, 13
60, 0.0, 0.0, 0.01, 0.07, 0.01, 0.02, 0.11, 12, 11
60, 0.0, 0.0, 0.01, 0.06, 0.02, 0.1, 0.19, 15, 16
61, 0.0, 0.0, 0.01, 0.06, 0.02, 0.03, 0.12, 10, 10
61, 0.0, 0.0, 0.01, 0.06, 0.01, 0.02, 0.1, 12, 12
61, 0.0, 0.0, 0.01, 0.05, 0.02, 0.04, 0.12, 13, 13
61, 0.0, 0.0, 0.01, 0.05, 0.03, 0.03, 0.12, 16, 16
61, 0.0, 0.0, 0.01, 0.07, 0.03, 0.05, 0.16, 14, 13
61, 0.0, 0.0, 0.01, 0.05, 0.02, 0.01, 0.09, 12, 12
61, 0.0, 0.0, 0.01, 0.06, 0.03, 0.05, 0.15, 14, 13
61, 0.0, 0.0, 0.01, 0.06, 0.02, 0.02, 0.11, 14, 13
61, 0.0, 0.0, 0.0, 0.07, 0.03, 0.03, 0.13, 15, 12
61, 0.0, 0.0, 0.0, 0.07, 0.02, 0.05, 0.14, 13, 14
62, 0.0, 0.0, 0.0, 0.06, 0.02, 0.02, 0.1, 14, 14
62, 0.0, 0.0, 0.01, 0.05, 0.02, 0.03, 0.11, 11, 11
62, 0.0, 0.0, 0.01, 0.07, 0.02, 0.02, 0.12, 13, 13
62, 0.0, 0.0, 0.01, 0.05, 0.03, 0.02, 0.11, 10, 10
62, 0.0, 0.0, 0.01, 0.06, 0.02, 0.04, 0.13, 12, 13
62, 0.0, 0.0, 0.0, 0.07, 0.01, 0.03, 0.11, 11, 11
62, 0.0, 0.0, 0.01, 0.06, 0.02, 0.04, 0.13, 16, 16
62, 0.0, 0.0, 0.01, 0.07, 0.01, 0.03, 0.12, 13, 13
62, 0.0, 0.0, 0.01, 0.06, 0.03, 0.0, 0.1, 11, 11
62, 0.0, 0.0, 0.01, 0.06, 0.01, 0.05, 0.13, 16, 16
63, 0.0, 0.0, 0.01, 0.06, 0.03, 0.05, 0.15, 11, 12
63, 0.0, 0.0, 0.01, 0.06, 0.02, 0.07, 0.16, 12, 14
63, 0.0, 0.0, 0.01, 0.05, 0.02, 0.05, 0.13, 16, 14
63, 0.0, 0.0, 0.01, 0.07, 0.02, 0.02, 0.12, 15, 15
63, 0.0, 0.0, 0.01, 0.06, 0.03, 0.03, 0.13, 15, 15
63, 0.0, 0.0, 0.01, 0.06, 0.03, 0.06, 0.16, 13, 14
63, 0.0, 0.0, 0.01, 0.07, 0.01, 0.04, 0.13, 12, 13
63, 0.0, 0.0, 0.01, 0.07, 0.03, 0.08, 0.19, 12, 14
63, 0.0, 0.0, 0.01, 0.07, 0.02, 0.02, 0.12, 9, 9
63, 0.0, 0.0, 0.01, 0.07, 0.01, 0.02, 0.11, 9, 9
64, 0.0, 0.0, 0.01, 0.06, 0.01, 0.04, 0.12, 11, 11
64, 0.0, 0.0, 0.01, 0.06, 0.02, 0.04, 0.13, 16, 16
64, 0.0, 0.0, 0.01, 0.07, 0.03, 0.04, 0.15, 11, 10
64, 0.0, 0.0, 0.0, 0.07, 0.02, 0.03, 0.12, 14, 13
64, 0.0, 0.0, 0.01, 0.06, 0.03, 0.02, 0.12, 13, 13
64, 0.0, 0.0, 0.0, 0.07, 0.01, 0.03, 0.11, 10, 9
64, 0.0, 0.01, 0.0, 0.08, 0.03, 0.04, 0.16, 8, 8
64, 0.0, 0.01, 0.0, 0.07, 0.03, 0.07, 0.18, 14, 15
64, 0.0, 0.0, 0.01, 0.07, 0.02, 0.07, 0.17, 12, 13
64, 0.0, 0.0, 0.01, 0.08, 0.01, 0.02, 0.12, 13, 13
65, 0.0, 0.0, 0.01, 0.06, 0.02, 0.05, 0.14, 12, 13
65, 0.0, 0.0, 0.01, 0.06, 0.02, 0.03, 0.12, 13, 12
65, 0.0, 0.0, 0.01, 0.06, 0.03, 0.04, 0.14, 13, 10
65, 0.0, 0.0, 0.01, 0.07, 0.02, 0.02, 0.12, 10, 9
65, 0.0, 0.0, 0.02, 0.06, 0.02, 0.02, 0.12, 14, 13
65, 0.0, 0.0, 0.01, 0.07, 0.02, 0.03, 0.13, 12, 11
